EmployeeID,Age,Gender,Education,Role,Department,YearsAtCompany,YearsInRole,MonthlyIncome,PercentSalaryHike,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,ManagerStyle,RemoteWorkOption,StockOptions,TotalWorkingYears,BusinessTravel,Attrition
2249,26,Male,Bootcamp,Mid SE,DevOps,8,0,51862,6,2,2,2,2,4,4,8,Yes,42,Neutral,Hybrid,0,16,Non-Travel,No
2250,47,Male,Bachelor's,Principal SE,DevOps,9,4,85108,8,3,2,2,1,3,3,5,No,33,Supportive,Hybrid,1,12,Travel_Rarely,No
2251,39,Male,Master's,Mid SE,Mobile,8,5,136788,5,1,2,4,2,3,5,5,No,27,Demanding,Hybrid,1,33,Non-Travel,No
2252,27,Male,Bachelor's,Principal SE,Mobile,6,2,125140,19,3,3,4,3,4,3,3,No,14,Demanding,Full Remote,0,21,Travel_Rarely,No
2253,34,Female,Bachelor's,Staff SE,Backend,14,7,203273,29,3,1,2,1,3,5,1,No,19,Supportive,Hybrid,1,9,Travel_Rarely,No
2254,49,Female,Bachelor's,Senior SE,Frontend,7,6,113578,5,1,1,2,2,4,4,2,No,48,Supportive,Hybrid,2,8,Travel_Frequently,No
2255,26,Male,Master's,Tech Lead,QA,18,1,94966,10,4,1,1,1,3,3,2,No,38,Demanding,On-site,0,20,Non-Travel,No
2256,34,Male,Master's,Senior SE,Frontend,10,6,230846,11,4,3,3,1,3,6,7,No,12,Demanding,Full Remote,1,10,Travel_Rarely,No
2257,38,Female,PhD,Senior SE,ML/AI,4,0,55386,23,3,3,2,4,3,1,5,Yes,3,Supportive,On-site,3,32,Non-Travel,No
2258,53,Female,Master's,Mid SE,Mobile,1,8,122228,16,4,2,4,2,4,5,6,No,7,Neutral,Hybrid,1,28,Travel_Rarely,No
2259,50,Female,Master's,Junior SE,DevOps,9,6,191297,5,2,3,1,3,4,5,8,No,35,Demanding,Hybrid,3,10,Travel_Frequently,No
2260,24,Male,Master's,Mid SE,DevOps,15,5,192765,11,3,2,1,2,3,3,0,No,25,Neutral,Full Remote,1,8,Non-Travel,No
2261,55,Male,Master's,Senior SE,ML/AI,12,1,117197,23,3,2,4,2,3,5,1,No,49,Neutral,Hybrid,3,33,Travel_Rarely,No
2262,48,Male,Master's,Junior SE,Frontend,7,2,88021,17,3,1,4,2,3,4,8,No,15,Neutral,On-site,1,13,Travel_Rarely,No
2263,34,Male,Master's,Junior SE,DevOps,8,0,163915,16,2,3,1,4,3,3,4,Yes,19,Neutral,On-site,3,29,Travel_Rarely,No
2264,54,Female,Master's,Junior SE,Frontend,10,9,194333,16,3,1,4,1,4,3,3,No,19,Neutral,Hybrid,0,5,Travel_Rarely,No
2265,27,Female,Bachelor's,Senior SE,QA,10,4,203450,26,4,1,1,3,3,2,0,No,23,Toxic,Hybrid,0,3,Non-Travel,No
2266,45,Female,Master's,Staff SE,ML/AI,15,8,162174,17,4,3,4,4,3,6,8,No,11,Supportive,On-site,3,6,Travel_Rarely,No
2267,40,Female,Master's,Staff SE,Frontend,9,5,131755,18,4,3,1,3,4,6,8,No,21,Neutral,On-site,1,16,Non-Travel,No
2268,37,Female,Bachelor's,Mid SE,QA,11,4,188009,26,4,4,2,4,4,2,3,No,34,Supportive,On-site,2,18,Travel_Rarely,No
2269,49,Male,Bachelor's,Tech Lead,Frontend,5,2,111330,16,3,2,2,1,3,4,8,No,39,Supportive,Full Remote,2,11,Travel_Rarely,No
2270,54,Male,Bachelor's,Senior SE,Frontend,11,4,223438,24,2,4,4,3,3,1,0,No,7,Demanding,On-site,2,23,Travel_Frequently,No
2271,34,Non-binary,Master's,Mid SE,DevOps,9,7,117322,16,1,2,3,2,4,5,4,No,42,Toxic,Full Remote,2,11,Non-Travel,No
2272,46,Male,PhD,Senior SE,Backend,17,1,147318,10,4,2,2,4,3,0,0,No,44,Supportive,Hybrid,3,29,Travel_Rarely,No
2273,57,Female,Bachelor's,Junior SE,Mobile,17,4,216232,14,1,2,1,3,3,5,3,No,27,Toxic,Full Remote,0,27,Travel_Rarely,Yes
2274,48,Female,Master's,Principal SE,Frontend,3,5,90313,24,1,1,3,1,3,0,4,No,23,Supportive,Hybrid,0,9,Non-Travel,Yes
2275,28,Male,PhD,Mid SE,Frontend,8,9,72032,28,3,1,1,3,4,6,2,Yes,38,Neutral,Hybrid,2,9,Travel_Rarely,No
2276,26,Male,Bachelor's,Mid SE,Frontend,6,7,193430,13,4,3,1,4,3,4,1,No,20,Supportive,Full Remote,0,18,Non-Travel,No
2277,52,Female,PhD,Senior SE,Backend,17,7,106710,6,4,2,2,1,3,1,5,Yes,27,Neutral,Hybrid,3,21,Non-Travel,No
2278,44,Male,Bootcamp,Mid SE,QA,7,4,140326,11,4,2,4,2,3,1,2,Yes,8,Neutral,Hybrid,2,1,Non-Travel,No
2279,31,Female,Master's,Mid SE,ML/AI,10,8,131157,13,1,2,4,4,4,1,0,No,37,Neutral,Full Remote,3,27,Non-Travel,No
2280,53,Non-binary,Master's,Senior SE,DevOps,6,3,224893,29,4,1,1,4,4,2,4,Yes,3,Neutral,Full Remote,3,29,Travel_Frequently,No
2281,51,Male,Bootcamp,Junior SE,Backend,8,8,73365,16,4,3,2,1,4,4,1,No,2,Neutral,Hybrid,1,19,Non-Travel,No
2282,52,Male,Master's,Senior SE,QA,7,6,58189,9,2,1,1,4,3,0,1,Yes,22,Neutral,On-site,3,24,Travel_Frequently,Yes
2283,39,Female,Bachelor's,Mid SE,Frontend,2,5,52248,5,3,4,3,3,4,1,3,No,6,Neutral,Hybrid,1,1,Non-Travel,No
2284,57,Female,PhD,Senior SE,QA,16,3,49369,26,4,4,1,2,4,4,3,Yes,39,Demanding,Hybrid,2,23,Travel_Rarely,No
2285,23,Male,Master's,Senior SE,Backend,1,1,239835,19,4,4,2,3,4,5,3,Yes,40,Demanding,On-site,3,13,Travel_Rarely,No
2286,35,Male,Master's,Mid SE,Backend,14,7,184122,12,3,3,1,1,4,0,6,No,36,Supportive,Full Remote,0,30,Travel_Frequently,No
2287,34,Male,Bachelor's,Senior SE,Backend,13,5,73605,5,3,4,2,4,3,6,0,No,44,Supportive,On-site,2,11,Travel_Rarely,No
2288,50,Female,Master's,Senior SE,ML/AI,17,2,94616,22,1,3,4,2,3,2,7,No,24,Demanding,Hybrid,3,7,Travel_Frequently,No
2289,33,Female,Bachelor's,Tech Lead,Mobile,15,6,230551,17,1,1,2,1,4,3,8,Yes,12,Supportive,On-site,3,11,Travel_Rarely,No
2290,23,Female,Bootcamp,Senior SE,DevOps,19,9,148719,5,1,1,3,3,4,0,5,No,17,Demanding,Hybrid,0,21,Non-Travel,Yes
2291,53,Male,Bachelor's,Tech Lead,ML/AI,3,6,216955,9,3,3,2,4,3,6,3,No,22,Neutral,On-site,1,3,Travel_Frequently,No
2292,34,Male,Bachelor's,Junior SE,ML/AI,19,5,78055,22,2,1,3,4,3,6,5,Yes,19,Neutral,Full Remote,3,30,Travel_Frequently,No
2293,48,Female,Bachelor's,Mid SE,Mobile,5,1,244803,20,4,1,3,1,3,6,6,No,9,Supportive,On-site,3,24,Non-Travel,No
2294,38,Male,Bachelor's,Staff SE,ML/AI,5,7,161680,14,3,3,1,3,3,5,5,No,12,Toxic,Hybrid,0,3,Travel_Frequently,No
2295,52,Male,Master's,Mid SE,Backend,10,0,52450,8,2,4,3,4,3,0,0,No,32,Toxic,Hybrid,2,33,Travel_Rarely,No
2296,55,Male,PhD,Junior SE,Backend,16,0,178997,5,3,3,2,3,4,0,4,No,31,Toxic,Full Remote,3,22,Travel_Frequently,No
2297,45,Female,PhD,Mid SE,QA,2,5,95272,27,2,2,4,2,3,3,7,No,17,Supportive,On-site,1,31,Travel_Frequently,No
2298,56,Non-binary,Bachelor's,Junior SE,Frontend,12,4,50310,12,3,1,2,4,3,1,7,No,23,Demanding,Hybrid,1,12,Travel_Frequently,No
2299,27,Male,Bachelor's,Junior SE,ML/AI,2,8,76817,9,3,3,4,2,3,5,8,No,10,Neutral,Full Remote,0,14,Travel_Frequently,No
2300,40,Male,Master's,Staff SE,Frontend,15,6,220600,6,2,1,3,4,3,6,3,No,30,Demanding,Full Remote,1,12,Non-Travel,Yes
2301,51,Female,Bootcamp,Senior SE,DevOps,14,1,231851,28,2,4,1,1,3,3,5,No,19,Supportive,Hybrid,3,27,Non-Travel,No
2302,28,Non-binary,Master's,Mid SE,Backend,10,6,127641,21,2,1,3,4,3,0,6,No,26,Demanding,Full Remote,1,13,Non-Travel,No
2303,31,Male,Master's,Staff SE,QA,17,2,60457,11,2,3,3,4,3,5,4,No,26,Toxic,Hybrid,3,24,Non-Travel,No
2304,53,Male,Bachelor's,Staff SE,DevOps,14,0,87311,21,2,4,4,3,3,2,7,No,11,Supportive,On-site,0,9,Non-Travel,Yes
2305,55,Male,PhD,Mid SE,QA,4,7,180052,10,2,4,2,3,3,0,2,No,20,Supportive,Hybrid,1,8,Travel_Rarely,No
2306,49,Female,Master's,Mid SE,Mobile,15,2,196958,26,2,4,1,2,3,2,7,Yes,45,Supportive,On-site,3,15,Non-Travel,No
2307,36,Male,Bachelor's,Tech Lead,Backend,15,7,226949,19,2,2,1,2,3,4,4,No,4,Supportive,Hybrid,2,7,Travel_Rarely,No
2308,51,Male,Bachelor's,Senior SE,DevOps,16,6,168573,9,3,3,1,2,3,2,0,No,47,Neutral,On-site,3,24,Travel_Frequently,No
2309,50,Female,PhD,Senior SE,Mobile,8,1,142427,19,2,3,1,4,4,0,5,No,12,Demanding,Hybrid,3,16,Travel_Rarely,No
2310,43,Female,Bachelor's,Principal SE,DevOps,2,0,81181,22,2,4,2,4,3,3,1,No,25,Supportive,Hybrid,0,24,Travel_Rarely,Yes
2311,25,Male,Bachelor's,Senior SE,QA,19,6,209334,22,3,1,1,2,4,0,6,No,10,Neutral,Hybrid,3,7,Non-Travel,No
2312,41,Female,Master's,Mid SE,Mobile,12,0,177019,29,3,4,4,1,3,0,8,No,22,Neutral,Hybrid,0,28,Non-Travel,No
2313,53,Male,Bachelor's,Senior SE,Mobile,2,5,176094,25,1,2,4,1,4,4,2,No,7,Supportive,On-site,3,2,Travel_Rarely,No
2314,57,Male,Bachelor's,Mid SE,Backend,6,9,46128,25,1,4,1,4,3,6,3,No,24,Neutral,Hybrid,3,34,Travel_Rarely,No
2315,25,Male,Master's,Tech Lead,Frontend,5,9,124522,27,2,3,1,1,3,1,3,No,2,Supportive,On-site,3,3,Travel_Rarely,No
2316,48,Female,PhD,Senior SE,QA,8,7,208394,10,2,4,2,1,3,0,3,Yes,32,Neutral,Hybrid,0,1,Travel_Rarely,Yes
2317,38,Male,Master's,Junior SE,QA,11,6,93929,6,1,1,2,2,3,4,2,No,21,Supportive,Hybrid,3,31,Non-Travel,No
2318,33,Female,PhD,Mid SE,Mobile,14,3,126696,21,1,3,1,1,3,3,4,No,7,Demanding,Hybrid,0,23,Non-Travel,No
2319,43,Female,Master's,Mid SE,Mobile,19,0,160245,25,4,1,2,1,3,4,8,No,8,Supportive,Hybrid,2,20,Travel_Rarely,No
2320,38,Female,Master's,Mid SE,Backend,2,0,54808,8,4,4,3,4,4,4,7,No,38,Toxic,Full Remote,0,16,Non-Travel,No
2321,31,Female,Bachelor's,Senior SE,Frontend,9,3,140148,16,2,3,1,4,3,2,1,Yes,21,Demanding,On-site,2,32,Travel_Rarely,No
2322,22,Female,Master's,Mid SE,QA,0,4,228954,23,4,2,2,4,3,1,8,No,8,Supportive,On-site,0,17,Travel_Frequently,No
2323,43,Male,Bootcamp,Tech Lead,ML/AI,18,6,66725,6,1,3,4,1,3,1,1,No,25,Neutral,Full Remote,0,18,Non-Travel,No
2324,47,Male,Bachelor's,Junior SE,ML/AI,18,3,117534,6,2,1,1,2,4,5,6,No,28,Supportive,On-site,3,4,Travel_Rarely,No
2325,39,Female,Bachelor's,Senior SE,Frontend,12,9,84950,18,3,3,1,3,3,6,4,Yes,28,Demanding,Full Remote,1,23,Travel_Rarely,No
2326,35,Male,Master's,Tech Lead,DevOps,11,0,128576,19,3,2,4,4,3,3,6,No,31,Neutral,Hybrid,1,15,Travel_Rarely,No
2327,50,Female,Bachelor's,Senior SE,Backend,0,9,65557,24,1,2,4,4,3,5,4,Yes,36,Demanding,Hybrid,3,13,Non-Travel,Yes
2328,33,Non-binary,Bachelor's,Mid SE,Frontend,18,6,66825,6,4,2,2,4,3,6,5,No,25,Supportive,Full Remote,2,14,Travel_Frequently,No
2329,57,Male,Master's,Staff SE,ML/AI,15,1,53998,8,3,2,4,2,4,6,7,No,41,Supportive,Full Remote,3,14,Non-Travel,No
2330,56,Female,Bootcamp,Mid SE,Mobile,14,1,81080,23,4,1,3,3,4,4,0,Yes,37,Neutral,Hybrid,1,5,Travel_Rarely,No
2331,33,Male,Bachelor's,Junior SE,ML/AI,15,7,233869,13,3,3,1,3,3,3,0,No,38,Supportive,Full Remote,0,22,Travel_Rarely,No
2332,28,Male,Bachelor's,Mid SE,Mobile,10,9,191874,11,4,4,3,4,3,6,4,No,12,Neutral,Full Remote,3,28,Non-Travel,No
2333,50,Male,Bachelor's,Junior SE,Backend,5,9,187239,17,3,2,2,1,3,3,0,No,37,Supportive,Full Remote,2,4,Non-Travel,No
2334,32,Male,PhD,Staff SE,Mobile,10,9,87407,16,3,4,4,4,3,1,2,No,37,Demanding,Full Remote,3,29,Non-Travel,No
2335,54,Female,Master's,Junior SE,Frontend,2,4,165283,7,2,4,1,4,3,1,8,No,31,Demanding,Full Remote,1,20,Travel_Rarely,No
2336,27,Female,Bachelor's,Tech Lead,Mobile,14,9,58338,17,2,3,4,1,3,1,6,No,18,Supportive,Hybrid,0,20,Non-Travel,Yes
2337,36,Female,Master's,Tech Lead,DevOps,0,1,121289,19,1,4,4,1,3,0,5,No,26,Neutral,On-site,1,2,Travel_Frequently,No
2338,53,Male,Bachelor's,Junior SE,Frontend,6,4,247592,18,3,4,2,4,4,4,7,No,6,Neutral,Full Remote,1,18,Non-Travel,No
2339,32,Male,Master's,Senior SE,Backend,0,7,194967,28,4,1,2,2,3,3,7,No,9,Demanding,Full Remote,1,30,Travel_Frequently,No
2340,44,Female,PhD,Junior SE,Frontend,16,5,223982,13,3,4,2,2,4,4,5,Yes,11,Neutral,On-site,1,29,Travel_Frequently,No
2341,47,Male,Master's,Mid SE,DevOps,8,2,176029,17,4,3,2,1,4,6,3,No,31,Supportive,Full Remote,0,22,Travel_Rarely,No
2342,55,Female,Master's,Junior SE,Backend,12,7,154367,27,4,4,1,4,4,3,3,No,46,Supportive,On-site,1,29,Travel_Rarely,No
2343,55,Female,Bachelor's,Principal SE,ML/AI,10,8,110898,26,3,3,3,2,3,3,3,No,2,Neutral,Full Remote,2,10,Non-Travel,No
2344,50,Female,Master's,Staff SE,DevOps,19,4,179526,8,4,2,3,4,4,5,5,Yes,29,Toxic,Full Remote,2,20,Travel_Frequently,Yes
2345,25,Non-binary,Master's,Junior SE,Backend,5,1,162486,25,1,4,1,4,4,3,0,No,46,Demanding,Full Remote,1,16,Travel_Rarely,No
2346,38,Male,Bachelor's,Junior SE,Mobile,0,1,131540,12,2,4,4,4,3,3,1,Yes,42,Supportive,Full Remote,2,6,Travel_Frequently,No
2347,56,Female,Master's,Tech Lead,Frontend,6,6,236869,7,4,4,1,2,3,2,5,No,5,Demanding,On-site,1,17,Travel_Rarely,No
2348,34,Male,Bachelor's,Mid SE,Backend,11,0,226709,6,3,2,3,3,3,2,0,No,23,Toxic,Full Remote,0,6,Travel_Frequently,Yes
2349,36,Female,Master's,Principal SE,Frontend,19,9,181421,23,2,1,3,4,4,5,8,No,36,Supportive,On-site,0,22,Travel_Rarely,Yes
2350,50,Male,Bachelor's,Senior SE,Mobile,18,1,170416,27,1,4,1,2,4,0,5,No,7,Demanding,Hybrid,2,18,Travel_Frequently,No
2351,50,Female,Bootcamp,Mid SE,Backend,16,9,84963,12,4,3,2,3,4,1,6,No,13,Neutral,On-site,2,32,Non-Travel,No
2352,32,Female,Bachelor's,Tech Lead,ML/AI,3,3,183822,21,4,1,4,1,4,6,0,No,42,Demanding,Full Remote,1,28,Travel_Rarely,No
2353,53,Male,Master's,Mid SE,DevOps,2,0,139929,17,2,1,1,2,3,6,7,Yes,10,Neutral,Full Remote,3,10,Travel_Rarely,No
2354,23,Male,Master's,Principal SE,Backend,0,3,198535,11,4,1,3,3,3,3,4,No,36,Toxic,Hybrid,1,22,Travel_Rarely,No
2355,35,Female,Master's,Principal SE,Mobile,17,9,119935,13,3,4,2,2,3,4,4,No,16,Supportive,Full Remote,1,28,Travel_Rarely,No
2356,41,Male,Bachelor's,Junior SE,Backend,14,4,234864,16,2,2,4,3,3,6,5,No,15,Demanding,On-site,0,15,Travel_Rarely,Yes
2357,43,Male,Master's,Junior SE,Frontend,7,8,58686,18,2,2,3,3,3,2,6,No,43,Supportive,Hybrid,3,29,Non-Travel,Yes
2358,32,Male,Master's,Staff SE,QA,0,0,108528,18,4,4,4,2,4,1,6,No,19,Neutral,Hybrid,3,7,Travel_Rarely,No
2359,48,Male,Bachelor's,Principal SE,Backend,19,4,144811,19,1,3,2,1,4,0,4,No,21,Toxic,Full Remote,1,34,Travel_Rarely,No
2360,24,Female,Bachelor's,Junior SE,ML/AI,13,1,67787,7,1,3,3,4,3,1,0,Yes,35,Demanding,Hybrid,0,32,Non-Travel,No
2361,38,Male,Master's,Tech Lead,Backend,3,8,190848,19,1,3,2,3,3,3,8,No,15,Supportive,Hybrid,2,2,Travel_Rarely,No
2362,49,Male,Master's,Mid SE,DevOps,4,5,160613,23,1,4,1,4,3,1,5,Yes,48,Neutral,On-site,0,26,Non-Travel,Yes
2363,50,Male,Bachelor's,Mid SE,Backend,12,1,233499,28,2,2,1,1,3,3,8,No,14,Supportive,Hybrid,2,11,Non-Travel,No
2364,42,Male,Bachelor's,Principal SE,QA,14,2,149887,24,2,4,4,4,3,5,3,No,29,Supportive,On-site,0,25,Travel_Rarely,No
2365,37,Male,Bachelor's,Junior SE,Frontend,5,7,106086,18,4,2,2,4,3,2,1,No,5,Demanding,On-site,3,19,Travel_Frequently,No
2366,41,Male,Master's,Staff SE,Backend,0,0,147231,12,1,1,2,2,4,2,2,No,49,Neutral,On-site,0,20,Travel_Rarely,Yes
2367,27,Male,Master's,Junior SE,ML/AI,18,2,108308,9,1,4,4,2,4,3,3,No,18,Neutral,Hybrid,1,33,Travel_Frequently,No
2368,40,Male,PhD,Senior SE,Mobile,12,9,60797,23,4,2,4,1,4,4,7,No,1,Demanding,Hybrid,2,17,Travel_Rarely,No
2369,26,Female,Bootcamp,Junior SE,Backend,5,0,50302,8,4,1,4,2,3,2,2,No,27,Neutral,Full Remote,0,30,Travel_Rarely,No
2370,24,Male,Master's,Senior SE,Backend,14,7,239244,18,4,1,1,3,3,4,7,No,27,Supportive,On-site,0,18,Non-Travel,No
2371,22,Female,Bachelor's,Senior SE,DevOps,15,0,83059,20,3,4,4,1,3,3,5,Yes,25,Neutral,On-site,2,32,Travel_Frequently,No
2372,36,Male,Bachelor's,Junior SE,ML/AI,15,4,176980,24,4,2,1,2,4,5,3,Yes,41,Toxic,Full Remote,0,4,Travel_Rarely,No
2373,55,Male,Bachelor's,Mid SE,QA,9,3,236324,28,4,1,4,2,4,3,6,No,21,Demanding,Hybrid,2,32,Travel_Rarely,No
2374,56,Female,Bootcamp,Mid SE,Mobile,8,6,188949,10,3,4,2,1,3,5,4,No,14,Neutral,On-site,3,19,Non-Travel,No
2375,46,Male,Master's,Junior SE,Frontend,8,4,59239,27,1,1,2,3,4,6,4,No,20,Supportive,Full Remote,2,3,Travel_Frequently,No
2376,45,Female,Bachelor's,Tech Lead,Backend,16,7,72313,29,2,3,4,1,3,2,8,No,28,Neutral,Full Remote,2,28,Travel_Rarely,No
2377,33,Female,Bachelor's,Mid SE,QA,16,0,87103,10,1,4,4,2,3,4,2,Yes,21,Demanding,On-site,3,6,Travel_Frequently,No
2378,39,Male,Master's,Senior SE,Mobile,16,4,224480,7,2,1,1,2,4,3,3,No,23,Supportive,On-site,0,17,Non-Travel,No
2379,36,Female,Master's,Mid SE,Frontend,11,3,133771,19,2,4,3,1,4,6,4,No,11,Neutral,On-site,0,5,Non-Travel,No
2380,37,Female,Bachelor's,Mid SE,QA,12,2,171228,7,4,4,1,3,3,2,0,No,2,Toxic,Full Remote,3,19,Non-Travel,No
2381,48,Male,Bootcamp,Junior SE,ML/AI,11,4,136665,15,4,2,2,3,3,6,6,No,20,Neutral,Full Remote,1,22,Travel_Rarely,No
2382,29,Male,Master's,Mid SE,ML/AI,13,9,55534,7,3,2,4,4,3,5,7,No,24,Neutral,Hybrid,2,24,Travel_Frequently,No
2383,46,Male,Bachelor's,Mid SE,Mobile,9,2,88060,14,1,1,2,3,3,3,5,No,25,Neutral,Hybrid,0,10,Non-Travel,No
2384,38,Female,PhD,Senior SE,Frontend,18,7,62189,22,1,4,3,1,4,6,8,Yes,37,Supportive,Hybrid,0,2,Non-Travel,No
2385,50,Female,Bachelor's,Tech Lead,ML/AI,1,2,173431,5,2,4,1,3,3,6,2,No,22,Supportive,On-site,2,28,Non-Travel,No
2386,29,Female,PhD,Senior SE,Mobile,3,0,131067,20,4,3,2,3,3,5,1,Yes,24,Toxic,On-site,2,17,Travel_Rarely,No
2387,36,Female,Bootcamp,Junior SE,ML/AI,18,8,55967,20,4,4,1,4,3,1,4,Yes,15,Supportive,Hybrid,2,6,Non-Travel,No
2388,48,Male,Master's,Junior SE,ML/AI,6,8,110563,14,1,2,4,3,4,5,8,Yes,12,Supportive,Full Remote,1,5,Travel_Frequently,Yes
2389,28,Male,Master's,Junior SE,QA,14,5,53660,5,3,4,2,4,4,1,0,Yes,46,Neutral,Full Remote,3,7,Non-Travel,No
2390,24,Female,Bachelor's,Junior SE,QA,14,9,163671,8,4,2,3,4,4,2,0,No,31,Demanding,Hybrid,1,32,Travel_Rarely,No
2391,50,Female,Bootcamp,Mid SE,ML/AI,5,0,174909,7,3,3,1,3,3,3,2,Yes,43,Demanding,Full Remote,1,4,Travel_Rarely,No
2392,45,Non-binary,Master's,Junior SE,DevOps,2,7,215895,9,1,1,1,2,4,6,2,Yes,31,Supportive,Hybrid,2,21,Non-Travel,No
2393,24,Male,Master's,Junior SE,QA,5,1,231914,16,1,2,3,1,3,2,4,No,30,Demanding,Hybrid,3,32,Travel_Rarely,No
2394,41,Male,Bootcamp,Junior SE,Frontend,15,8,185688,29,3,1,2,1,3,0,3,No,41,Neutral,On-site,0,18,Travel_Rarely,Yes
2395,36,Female,Bootcamp,Junior SE,Mobile,1,7,120976,16,4,1,2,3,4,5,5,No,20,Neutral,Hybrid,2,33,Travel_Rarely,No
2396,46,Female,PhD,Junior SE,Mobile,6,2,224810,17,1,1,1,1,3,2,7,No,8,Demanding,Hybrid,3,14,Travel_Rarely,No
2397,51,Male,Bachelor's,Junior SE,Frontend,10,4,58107,28,2,1,3,1,3,2,7,No,44,Supportive,On-site,0,6,Non-Travel,No
2398,35,Female,Bootcamp,Mid SE,Frontend,6,8,237476,16,1,2,1,4,3,6,3,No,30,Toxic,Hybrid,1,11,Travel_Frequently,Yes
2399,28,Male,Master's,Mid SE,Frontend,3,0,139182,29,4,3,1,2,3,1,0,Yes,35,Neutral,On-site,3,20,Travel_Rarely,No
2400,38,Female,Bootcamp,Junior SE,Frontend,19,8,136787,20,2,4,4,1,3,5,6,No,21,Neutral,Hybrid,1,29,Travel_Rarely,No
2401,41,Female,Master's,Mid SE,Backend,6,3,60954,17,1,2,2,2,4,1,5,Yes,47,Neutral,On-site,1,16,Travel_Rarely,Yes
2402,57,Female,Bachelor's,Mid SE,Mobile,3,3,61943,9,4,3,2,1,3,3,4,Yes,40,Supportive,Full Remote,3,7,Non-Travel,No
2403,30,Female,Bachelor's,Junior SE,Backend,11,3,85725,28,4,4,4,2,3,2,3,No,28,Neutral,Hybrid,0,31,Non-Travel,No
2404,43,Male,Master's,Junior SE,ML/AI,4,9,90434,8,1,1,2,2,4,5,5,No,39,Supportive,Hybrid,3,6,Travel_Frequently,No
2405,23,Male,Master's,Mid SE,ML/AI,18,8,130751,25,4,4,2,1,4,2,7,No,17,Supportive,On-site,0,29,Travel_Frequently,No
2406,45,Non-binary,Bachelor's,Senior SE,Mobile,4,5,55110,19,3,4,2,4,3,3,5,No,12,Demanding,Full Remote,2,27,Travel_Rarely,No
2407,29,Male,Master's,Junior SE,ML/AI,18,7,61462,16,2,3,3,2,3,4,2,No,18,Demanding,Full Remote,2,2,Non-Travel,No
2408,32,Female,Bachelor's,Junior SE,Frontend,2,3,124232,23,3,4,4,2,3,3,8,No,47,Supportive,Hybrid,2,22,Travel_Rarely,No
2409,34,Male,Master's,Principal SE,Backend,10,2,230153,25,1,1,1,1,3,1,2,Yes,28,Neutral,Full Remote,1,9,Travel_Rarely,No
2410,38,Female,Master's,Mid SE,Frontend,6,0,228871,23,3,2,3,2,3,1,3,No,3,Neutral,Hybrid,2,11,Travel_Frequently,No
2411,29,Female,Bachelor's,Junior SE,ML/AI,16,9,111567,25,1,2,1,2,3,2,4,No,15,Neutral,On-site,1,16,Non-Travel,Yes
2412,42,Non-binary,Bachelor's,Tech Lead,QA,8,6,227296,15,1,3,4,4,3,1,1,Yes,16,Supportive,On-site,0,13,Non-Travel,Yes
2413,39,Male,Bachelor's,Tech Lead,Backend,8,3,172425,25,4,1,4,2,3,5,1,No,22,Demanding,Full Remote,3,18,Non-Travel,No
2414,51,Female,Master's,Mid SE,Frontend,9,7,101063,10,4,1,4,4,3,3,5,No,49,Supportive,Full Remote,3,25,Non-Travel,No
2415,39,Male,Bachelor's,Mid SE,Mobile,12,2,158394,13,1,4,2,2,3,2,1,Yes,31,Toxic,Hybrid,1,33,Travel_Frequently,No
2416,52,Male,Bachelor's,Junior SE,Frontend,14,0,100240,5,2,3,3,2,3,3,0,No,31,Neutral,Hybrid,1,10,Travel_Rarely,No
2417,53,Female,Bootcamp,Junior SE,QA,4,4,126352,16,2,1,4,4,3,3,7,No,1,Demanding,Hybrid,1,30,Travel_Frequently,No
2418,32,Female,PhD,Senior SE,ML/AI,2,1,193940,18,2,1,1,4,3,2,0,Yes,11,Supportive,On-site,0,1,Non-Travel,No
2419,46,Female,Master's,Junior SE,Backend,7,2,125989,10,3,1,2,3,3,6,5,No,6,Demanding,Hybrid,0,33,Travel_Rarely,No
2420,54,Male,Bootcamp,Mid SE,Mobile,19,5,67222,5,1,2,2,2,3,4,0,No,23,Supportive,Full Remote,2,15,Travel_Rarely,No
2421,29,Male,Bachelor's,Staff SE,Backend,9,2,124794,26,4,2,3,4,4,6,7,No,9,Demanding,On-site,2,29,Non-Travel,No
2422,32,Male,Master's,Staff SE,Mobile,12,2,108924,6,3,2,3,2,3,1,4,Yes,16,Neutral,Full Remote,3,2,Travel_Rarely,No
2423,43,Male,Master's,Junior SE,Backend,2,5,144854,28,3,4,3,2,3,0,2,No,38,Neutral,Full Remote,2,11,Travel_Rarely,No
2424,45,Male,Master's,Senior SE,ML/AI,7,4,123513,15,4,4,2,2,3,6,4,No,44,Supportive,On-site,0,34,Travel_Frequently,No
2425,38,Female,Bachelor's,Mid SE,Mobile,8,9,99649,7,1,4,4,1,3,0,0,No,19,Supportive,Hybrid,0,19,Non-Travel,No
2426,33,Male,Master's,Principal SE,DevOps,11,8,147986,14,3,1,1,3,4,0,0,No,45,Demanding,Hybrid,0,2,Travel_Frequently,No
2427,53,Non-binary,Bachelor's,Mid SE,Backend,10,0,128749,10,1,2,4,1,3,1,3,No,13,Neutral,Hybrid,0,20,Travel_Frequently,No
